"spe_ID";"spe_type";"spe_desc";"spe_subj";"spe_date";"per_ID";"person";"per_sec_ID";"person_sec";"loc_ID";"loc";"sit_ID";"site";"gat_ID";"gat";"org_spon_ID";"sponsor";"org_ID";"org_to";"public";"press";"radio";"tv";"video";"text";"source_list"
1497;"speech";"President-Elect Victory Speech";"";"2008-11-04";14;"Barack Obama";0;"";304;"Chicago, Illinois";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/conv"
1498;"speech";"Concession Speech";"";"2008-11-04";192;"John McCain";0;"";305;"Phoenix, AZ";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/conv"
1499;"speech";"On 2008 Presidential Election Results";"";"2008-11-05";207;"George W. Bush";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;0;1;1;"";"";"http://www.americanrhetoric.com/speeches/gwbu"
1500;"speech";"Remarks to Staff on Government Transition";"";"2008-11-06";207;"George W. Bush";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/gwbu"
1501;"press";"First President-Elect Press Conference";"";"2008-11-07";14;"Barack Obama";0;"";10;"Chicago, IL";0;"";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1502;"speech";"Republican Governors Association Speech";"";"2008-11-13";210;"Sarah Palin";0;"";306;"Miami, FL";0;"";0;"";0;"";417;"Republican Governors Associatio";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/sara"
1503;"press";"Press Q&A on 4-Star General Promotion";"";"2008-11-14";778;"Ann Dunwoody";0;"";234;"Arlington, VA";0;"";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/annd"
1504;"speech";"Speech at Promotion to 4-Star General Ceremon";"";"2008-11-14";778;"Ann Dunwoody";0;"";234;"Arlington, VA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/annd"
1505;"speech";"Economic Team Announcement";"";"2008-11-24";14;"Barack Obama";0;"";10;"Chicago, IL";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1506;"speech";"Management and Budget Team Announcement";"";"2008-11-25";14;"Barack Obama";0;"";10;"Chicago, IL";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1507;"speech";"Economic Advisory Board Announcement";"";"2008-11-26";14;"Barack Obama";0;"";10;"Chicago, IL";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1508;"speech";"Government by Canadians";"";"2008-11-28";779;"Stephen Harper";0;"";307;"Ottawa, Ontario, Canada";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/step"
1509;"speech";"Security Team Announcement";"";"2008-12-01";14;"Barack Obama";0;"";10;"Chicago, IL";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1510;"speech";"Secretary of Commerce Announcement";"";"2008-12-03";14;"Barack Obama";0;"";10;"Chicago, IL";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1511;"speech";"Response to Stephen Harper (12-03-08)";"";"2008-12-03";780;"Stephanie Dion";0;"";308;"Ottawa, Ontario";301;"Parliament Hill";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/step"
1512;"speech";"On Separatist Opposition (12-03-08)";"";"2008-12-03";779;"Stephen Harper";0;"";307;"Ottawa, Ontario, Canada";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/step"
1513;"speech";"On Suspension of Parliament";"";"2008-12-04";779;"Stephen Harper";0;"";307;"Ottawa, Ontario, Canada";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/step"
1514;"speech";"Hillsdale College Churchill Dinner Address";"";"2008-12-05";672;"Rush Limbaugh";0;"";13;"Washington, D.C.";0;"";0;"";0;"";418;"Hillsdale College";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/rush"
1515;"speech";"Pan Am 103 20-Year Memorial Address";"";"2008-12-21";215;"Robert Mueller";0;"";234;"Arlington, VA";302;"Arlington National Cemetery";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/robe"
1516;"speech";"On Chief Performance Officer Nancy Killefer";"";"2009-01-07";14;"Barack Obama";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1517;"press";"Final Press Conference";"";"2009-01-12";207;"George W. Bush";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/gwbu"
1518;"speech";"Farewell Address to the Nation";"";"2009-01-15";207;"George W. Bush";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/gwbu"
1519;"speech";"Pre-Inauguration Address at the Lincoln Memor";"";"2009-01-18";14;"Barack Obama";0;"";13;"Washington, D.C.";52;"Lincoln Memorial";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1520;"speech";"First Presidential Inaugural Address";"";"2009-01-20";14;"Barack Obama";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1521;"speech";"Remarks at the 2009 Presidential Inauguration";"";"2009-01-20";781;"Dianne Feinstein";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/dian"
1522;"speech";"First Presidential Weekly Address";"";"2009-01-24";14;"Barack Obama";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1523;"speech";"45th Munich Security Conference Remarks";"";"2009-02-06";782;"Henry Kissinger";0;"";71;"Munich, Germany";0;"";0;"";0;"";419;"Munich Security Conference";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/henr"
1524;"speech";"Remarks at the 45 Munich Security Conference";"";"2009-02-08";783;"John Hutton";0;"";71;"Munich, Germany";0;"";0;"";0;"";419;"Munich Security Conference";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/john"
1525;"speech";"First Prime Time Press Conference";"";"2009-02-09";14;"Barack Obama";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1526;"speech";"DOJ African American History Program Speech";"";"2009-02-18";784;"Eric Holder";0;"";13;"Washington, D.C.";298;"U.S. Department of Justice";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/eric"
1527;"speech";"Address to a Joint Session of Congress";"";"2009-02-24";14;"Barack Obama";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";176;"U.S. Congress";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1528;"speech";"Remarks on the Ending the War in Iraq";"";"2009-02-27";14;"Barack Obama";0;"";309;"Camp Lejeune, NC";303;"Camp Lejeune";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1529;"speech";"CPAC 2009 Speech";"";"2009-02-27";675;"Newt Gingrich";0;"";13;"Washington, D.C.";0;"";0;"";0;"";420;"Conservative Political Action Conference";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/newt"
1530;"speech";"Conservative Political Action Committee Keyno";"";"2009-02-28";672;"Rush Limbaugh";0;"";13;"Washington, D.C.";0;"";0;"";0;"";421;"Conservative Political Action Committee";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/rush"
1531;"speech";"Women in Military Service Memorial Center";"";"2009-03-03";114;"Michelle Obama";0;"";234;"Arlington, VA";304;"Women in Military Service for America Memoria";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mich"
1532;"speech";"Speech to a Joint Session of Congress";"";"2009-03-04";785;"Gordon Brown";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";176;"U.S. Congress";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/gord"
1533;"speech";"Floor Speech on Goldman US-Brazil Custody Cas";"";"2009-03-11";786;"Chris Smith";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";76;"U.S. House of Representatives";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/chri"
1534;"speech";"U.S.-Mexico Border Security Policy Announceme";"";"2009-03-24";787;"David Ogden";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/davi"
1535;"speech";"Address to the Council on Foreign Relations";"";"2009-05-05";758;"Tzipi Livni";0;"";13;"Washington, D.C.";281;"Council on Foreign Relations";0;"";0;"";385;"Council on Foreign Relations";0;0;0;0;"";"";"http://www.cfr.org/israel/conversation-tzipi-"
1536;"speech";"Yad Vashem Address";"";"2009-05-11";725;"Pope Benedict XVI";0;"";221;"Jerusalem, Israel";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/pope"
1537;"speech";"UC Merced Commencement Address";"";"2009-05-16";114;"Michelle Obama";0;"";310;"Merced, CA";0;"";0;"";0;"";422;"University of California, Merced";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mich"
1538;"speech";"Commencement Speech at the University of Illi";"";"2009-05-17";788;"Carl Schramm";0;"";311;"Champaign, IL";0;"";0;"";0;"";423;"University of Illinois at Urbana-Champaign";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/carl"
1539;"speech";"Joint Meeting with PM Benjamin Netanyahu";"";"2009-05-18";14;"Barack Obama";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1540;"speech";"JFK Profile in Courage Acceptance Speech";"";"2009-05-18";789;"Brooksley Born";0;"";28;"Boston, MA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/broo"
1541;"speech";"Inaugural Remarks of the MMA American Wing";"";"2009-05-18";790;"Thomas Campbell";0;"";2;"New York City, NY";305;"Metropolitan Museum of Art";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/thom"
1542;"speech";"Memorial Day Speech at Camp Eggers";"";"2009-05-25";791;"David McKiernan";0;"";312;"Kabul, Afghanistan";306;"Camp Eggers";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/davi"
1543;"speech";"New Beginning Speech at Cairo University";"";"2009-06-04";14;"Barack Obama";0;"";210;"Cairo, Egypt";0;"";0;"";0;"";424;"Cairo University";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1544;"speech";"Speech at Buchenwald Concentration Camp";"";"2009-06-04";638;"Elie Wiesel";0;"";313;"Thuringia, Germany";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/elie"
1545;"speech";"On the Dignity and Courage of the People of I";"";"2009-06-23";14;"Barack Obama";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1546;"eulogy";"Eulogy for Michael Jackson";"";"2009-07-07";111;"Al Sharpton";0;"";226;"Los Angeles, California";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/alsh"
1547;"speech";"On Nomination for U.S. Surgeon General";"";"2009-07-13";792;"Regina Benjamin";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/regi"
1548;"speech";"Senate Judiciary Committee Statement";"";"2009-07-13";793;"Sonia Sotomayor";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";346;"U.S. Senate Committee on the Judiciary";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/soni"
1549;"speech";"Address to the Council on Foreign Relations";"";"2009-07-29";794;"Janet Napolitano";0;"";13;"Washington, D.C.";307;"MMA American Wing";0;"";0;"";425;"MMA American Wing";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/jane"
1550;"eulogy";"Eulogy for Ted Kennedy";"";"2009-08-29";14;"Barack Obama";0;"";28;"Boston, MA";308;"Our Lady of Perpetual Help Basilica";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1551;"eulogy";"Eulogy for Ted Kennedy, Sr. Address";"";"2009-08-29";795;"Patrick Kennedy";0;"";28;"Boston, MA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/patr"
1552;"eulogy";"Eulogy for Ted Kennedy Sr.";"";"2009-08-29";796;"Edward (Ted) Kennedy, Jr";0;"";28;"Boston, MA";0;"";0;"";0;"";426;"Our Lady of Perpetual Help Basilica";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/tedk"
1553;"eulogy";"Eulogy for Ted Kennedy Sr.";"";"2009-08-29";797;"Ted Kennedy, Jr";0;"";28;"Boston, MA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/tedk"
1554;"speech";"Health Care Speech to Joint Session of Congre";"";"2009-09-09";14;"Barack Obama";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";176;"U.S. Congress";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1555;"speech";"On Improving Broadband and Mobile Communicati";"";"2009-09-21";798;"Julius Genachowski";0;"";13;"Washington, D.C.";0;"";0;"";0;"";427;"Brookings Institute";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/juli"
1556;"speech";"First Speech to the United Nations General As";"";"2009-09-23";14;"Barack Obama";0;"";2;"New York City, NY";59;"United Nations Headquarters";0;"";0;"";212;"United Nations General Assembly";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1557;"speech";"Speech to the 2009 United Nations General Ass";"";"2009-09-24";679;"Benjamin Netanyahu";0;"";2;"New York City, NY";59;"United Nations Headquarters";0;"";0;"";212;"United Nations General Assembly";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/benj"
1558;"speech";"Rio 2016 Final Speech to the IOC";"";"2009-10-02";799;"Henrique Meirelles";0;"";314;"Copenhagen, Denmark";0;"";0;"";0;"";428;"International Olympic Committee";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/henr"
1559;"speech";"Speech at the Fort Hood Memorial Service";"";"2009-11-10";14;"Barack Obama";0;"";286;"Fort Hood, TX";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1560;"speech";"Speech at the Fort Hood Memorial";"";"2009-11-10";800;"Robert Cone";0;"";286;"Fort Hood, TX";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/robe"
1561;"speech";"Announces Civilian Court Venue for 9/11 Suspe";"";"2009-11-13";784;"Eric Holder";0;"";13;"Washington, D.C.";309;"Department of Justice";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/eric"
1562;"speech";"Speech Honoring Women in the Military";"";"2009-11-18";114;"Michelle Obama";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mich"
1563;"speech";"Speech on Afghanistan Troop Increase at West ";"";"2009-12-01";14;"Barack Obama";0;"";198;"West Point, NY";178;"United States Military Academy";0;"";0;"";252;"United States Military Academy";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1564;"speech";"Statement on Sean Goldman Custody Dispute";"";"2009-12-02";801;"David Goldman";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";429;"Lantos Human Rights Commission";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/davi"
1565;"speech";"Nobel Prize for Peace Lecture";"";"2009-12-10";14;"Barack Obama";0;"";231;"Oslo, Norway";0;"";0;"";0;"";213;"Nobel Committee";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1566;"speech";"Speech on Human Rights Agenda for 21st Centur";"";"2009-12-14";117;"Hillary R. Clinton";0;"";13;"Washington, D.C.";57;"Georgetown University";0;"";0;"";430;"Georgetown University";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/hill"
1567;"speech";"House Floor Speech on America's Religious Her";"";"2009-12-16";802;"Louie Gohmert";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";76;"U.S. House of Representatives";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/loui"
1568;"speech";"Memorial Speech for Robert Enke [German]";"";"0000-00-00";803;"Theo Zwanziger";0;"";315;"Hannover, Germany";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/theo"
1569;"speech";"Third Mayoral Inaugural Speech";"";"2010-01-01";804;"Michael Bloomberg";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mich"
1570;"press";"Security Review Stmt re 12-25-09 Terrorist At";"";"2010-01-07";805;"John Brennan";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/john"
1571;"speech";"Internet Policy Speech at Newseum";"";"2010-01-21";117;"Hillary R. Clinton";0;"";13;"Washington, D.C.";310;"Newseum";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/hill"
1572;"speech";"2010 State of the Union Address";"";"2010-01-27";14;"Barack Obama";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";176;"U.S. Congress";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/stat"
1573;"speech";"Tea Party Keynote Speech";"";"2010-02-06";210;"Sarah Palin";0;"";18;"Nashville, TN";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/sara"
1574;"speech";"National Mobile Broadband Plan Speech";"";"2010-02-24";798;"Julius Genachowski";0;"";13;"Washington, D.C.";0;"";0;"";0;"";431;"New America Foundation";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/juli"
1575;"announcement";"Grad Nation Campaign Announcement";"";"2010-03-01";806;"Alma Powell";0;"";1;"unknown";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/alma"
1576;"speech";"Texas Gubernatorial Concession Speech";"";"2010-03-02";807;"Kay Bailey Hutchison";0;"";92;"Dallas, TX";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/kayb"
1577;"speech";"Oscar Award for Best Male Lead Acceptance";"";"2010-03-07";808;"Jeff Bridges";0;"";26;"Los Angeles, CA";0;"";0;"";0;"";314;"Academy of Motion Picture Arts and Sciences";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/jeff"
1578;"speech";"Oscar Acceptance for Best Leading Actress";"";"2010-03-07";809;"Sandra Bullock";0;"";26;"Los Angeles, CA";0;"";0;"";0;"";314;"Academy of Motion Picture Arts and Sciences";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/sand"
1579;"speech";"Speech Commemorating Intl. Women's Day";"";"2010-03-08";810;"Madeleine Albright";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/made"
1580;"speech";"UN Commission on the Status of Women";"";"2010-03-12";117;"Hillary R. Clinton";0;"";2;"New York City, NY";59;"United Nations Headquarters";0;"";0;"";432;"United Nations Committee on the Status of Wom";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/hill"
1581;"speech";"HOR Floor Speech on Health Care Bill Vote";"";"2010-03-21";764;"Nancy Pelosi";0;"";13;"Washington, D.C.";0;"";0;"";0;"";433;"U.S. House of Represenatives";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/nanc"
1582;"speech";"To the American Israel Public Affairs Committ";"";"2010-03-22";679;"Benjamin Netanyahu";0;"";13;"Washington, D.C.";311;"American Israel Public Affairs Committee (AIP";0;"";0;"";434;"American Israel Public Affairs Committee (AIP";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/benj"
1583;"speech";"American Israel Public Affairs Committee Spee";"";"2010-03-22";811;"Lindsey Graham";0;"";13;"Washington, D.C.";311;"American Israel Public Affairs Committee (AIP";0;"";0;"";434;"American Israel Public Affairs Committee (AIP";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/lind"
1584;"speech";"Speech on Signing Health Care Reform Bill to ";"";"2010-03-23";14;"Barack Obama";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1585;"speech";"New Democrat Network Keynote";"";"2010-03-24";812;"Tom Tauke";0;"";1;"unknown";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/tomt"
1586;"speech";"NAACP 20th Freedom Fund Banquet Speech";"";"2010-03-27";813;"Shirley Sherrod";0;"";19;"Atlanta, GA";0;"";0;"";0;"";435;"Georgia NAACP 20th Annual Freedom Fund Banque";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/shir"
1587;"speech";"On Signing Arizona Senate Bill 1070";"";"2010-04-23";814;"Jan Brewer";0;"";305;"Phoenix, AZ";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/janb"
1588;"speech";"Nobel Lecture";"";"2010-05-05";429;"Teddy Roosevelt";0;"";231;"Oslo, Norway";0;"";0;"";0;"";213;"Nobel Committee";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/tedd"
1589;"speech";"Speech On Being Nominated USSC Justice";"";"2010-05-10";815;"Elena Kagan";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/elen"
1590;"speech";"First Speech as Prime Minister";"";"2010-05-11";816;"David Cameron";0;"";102;"London, England";312;"Downing Street";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/davi"
1591;"speech";"Remarks on the Release of the 10th Annual Tra";"";"2010-06-14";117;"Hillary R. Clinton";0;"";13;"Washington, D.C.";313;"U.S. Department of State";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/hillary-rodh"
1592;"speech";"Address to Nation on BP Oil Spill Disaster";"";"2010-06-15";14;"Barack Obama";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1593;"speech / Q&A";"Open Source Intelligence Speech at the Nation";"";"2010-06-17";817;"Dan Butler";0;"";13;"Washington, D.C.";0;"";0;"";0;"";193;"National Press Club";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/danb"
1594;"speech";"Opening Stmt to HOR Oversight Subcommittee";"";"2010-06-17";818;"Tony Hayward";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";405;"United States House Committee on Oversight an";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/tony"
1595;"speech";"Statement to the Senate Judiciary Committee";"";"2010-06-28";815;"Elena Kagan";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";346;"U.S. Senate Committee on the Judiciary";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/elen"
1596;"speech";"Opening Statement at ISAF Confirmation";"";"2010-06-29";150;"David Petraeus";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";309;"U.S. Senate Committee on Foreign Relations";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/davi"
1597;"eulogy";"Eulogy for Robert Byrd";"";"2010-07-02";107;"William J. Clinton";0;"";165;"Charleston, WV";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/wjcl"
1598;"speech";"2010 Address to the UN General Assembly";"";"2010-07-06";522;"Queen Elizabeth II";0;"";2;"New York City, NY";59;"United Nations Headquarters";0;"";0;"";212;"United Nations General Assembly";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/quee"
1599;"speech";"Economic Club Address on BP Oil Spill";"";"2010-07-19";819;"Kenneth Feinberg";0;"";13;"Washington, D.C.";314;"The Economic Club";0;"";0;"";436;"The Economic Club";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/kenf"
1600;"press";"Press Conference on Shirley Sherrod";"";"2010-07-21";820;"Tom Vilsack";0;"";13;"Washington, D.C.";315;"U.S. Department of Agriculture";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/tomv"
1601;"speech";"Farewell to the U.S. Army";"";"2010-07-23";821;"Stanley McChrystal";0;"";13;"Washington, D.C.";316;"Fort McNair";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/stan"
1602;"speech";"Speech on Religious Tolerance and NY Mosque";"";"2010-08-03";804;"Michael Bloomberg";0;"";316;"Governors Island, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mich"
1603;"speech";"Katrina 5 Commemoration Speech";"";"2010-08-29";822;"Mitch Landrieu";0;"";50;"New Orleans, LA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mitc"
1604;"speech";"Address to the Nation on End of Combat Ops in";"";"2010-08-31";14;"Barack Obama";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;0;1;1;"";"";"http://www.americanrhetoric.com/speeches/wari"
1605;"speech";"Speech on Assuming Command of U.S. Forces-Ira";"";"2010-09-01";823;"Lloyd J. Austin III";0;"";317;"Baghdad, Iraq";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/lloy"
1606;"speech";"Iraq Command Farewell Speech";"";"2010-09-01";824;"Gen. Ray Odierno";0;"";317;"Baghdad, Iraq";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/rayo"
1607;"lecture";"Presidential Rhetoric in the Age of Obama";"";"2010-09-02";825;"Kathleen Hall Jamieson";0;"";13;"Washington, D.C.";0;"";0;"";0;"";437;"American Political Science Association";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/kath"
1608;"speech";"Delaware Senate Primary Victory Speech";"";"2010-09-14";826;"Christine O'Donnell";0;"";318;"Dover, DE";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/chri"
1609;"speech";"Speech to the United Nations General Assembly";"";"2010-09-28";827;"Avigdor Lieberman";0;"";2;"New York City, NY";59;"United Nations Headquarters";0;"";0;"";212;"United Nations General Assembly";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/avig"
1610;"speech";"Farewell as White House Chief of Staff";"";"2010-10-01";828;"Rahm Emanuel";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/rahm"
1611;"debate";"Affirmative Debate -- ""Israel is a Rogue Stat";"";"2010-10-21";829;"Gabriel Latner";0;"";32;"Cambridge, England";317;"University of Cambridge";0;"";0;"";438;"University of Cambridge";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/gabr"
